parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[40],-0.01975204915414027,-0.01900413712167426,0.05280204362247066,-0.10789940411976552,-0.07445676250606048,0.03433139120406192,0.06557041700180503
pt_residuals[41],0.26816941257096005,0.2692078218086121,0.05427577245803926,0.17713869287705603,0.21245590601622663,0.32412559382180056,0.35587697680483904
pt_residuals[42],0.12465074176961584,0.12510412433673224,0.06377248329044333,0.018449322487945174,0.059333386251740824,0.19080965347874126,0.22826234574670545
pt_residuals[43],0.22989227946398735,0.2305466479087971,0.063439170948648,0.12449835192003164,0.16483514531812551,0.294855468363578,0.33288805585792386
pt_residuals[44],0.24591927080484544,0.24693421734146281,0.06424692150231276,0.13941763802879953,0.17909870951469237,0.3125584317375828,0.3502812452342977
pt_residuals[45],-0.1655921636690921,-0.16493242295496502,0.06131096201255689,-0.2676997047138474,-0.2286625217074,-0.10217801399872925,-0.06574963978121721
pt_residuals[46],0.1005587464474208,0.10011159284955462,0.09295441936101792,-0.051940464753627076,0.005177635214630413,0.19612888467625766,0.25451303711089834
pt_residuals[47],0.006463739085152772,0.005621618049670651,0.08753570442337802,-0.13783465803714443,-0.0828248411558723,0.09669534319367652,0.15091506458035647
pt_residuals[48],-0.03444055473217822,-0.0339055555629631,0.0893108092742091,-0.18081125075992605,-0.12693381183591365,0.0576539752644217,0.11343621316194628
pt_residuals[49],-0.04567541093758045,-0.04554120926687777,0.09024136275005025,-0.19407914684956654,-0.1393506696000944,0.047866468003849014,0.10268323880030314
pt_residuals[4],0,0,0,0,0,0,0
pt_residuals[50],0.12955744097392888,0.12991627617040086,0.09695239274743778,-0.030389830659757183,0.029111232028672763,0.22979339499300114,0.28823890387218076
pt_residuals[51],-0.22097996151381594,-0.2207107707006692,0.09729147922609825,-0.3814903526728809,-0.32087888585168445,-0.12060294882448849,-0.06172637113111281
pt_residuals[52],-0.050835662240480625,-0.050714332016466634,0.09959437813662153,-0.21508350154094133,-0.15351864655691505,0.051248448694075285,0.11339848501044354
pt_residuals[53],-0.1619545276426917,-0.1626765665210308,0.0978935007054134,-0.3216140702079534,-0.2629639908386474,-0.06071160617077326,-8.229472060383114e-4
pt_residuals[54],0.0844103710328987,0.08458347889391488,0.1025793336172108,-0.08381944613790779,-0.02077294552822921,0.18948924971165493,0.25312538173064286
pt_residuals[55],0.09058664497014576,0.09101898963214555,0.07139198135680282,-0.026581448747288322,0.016548243291161075,0.163841628776589,0.20741666593008262
pt_residuals[56],-0.27697575083594056,-0.2770505067605432,0.06615958680718727,-0.3854622109920412,-0.34523050529400895,-0.20864936196159134,-0.16810120694903408
pt_residuals[57],-0.04540297462773094,-0.045059030766073205,0.05926784865545797,-0.14255771095037723,-0.10679995371895516,0.015539607760617205,0.0527433257973651
pt_residuals[58],-0.17827122145873475,-0.1781425617832073,0.06412606258710486,-0.2840861738573528,-0.24380295807696606,-0.11162305056439531,-0.07341569886491764
pt_residuals[59],-0.09613072550489823,-0.09647777027433113,0.06315425762046659,-0.20000370372328308,-0.16106530883158465,-0.031223480218949842,0.008172169290236399
