parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[65],0.2202938289305595,0.22145946125574434,0.05447837968794194,0.12796622694675022,0.1636028353106059,0.27555689853783544,0.307839261009022
pt_residuals[66],-0.012521750802375968,-0.015571855825436132,0.05061701548797094,-0.09139253062445808,-0.0650446109373046,0.041104764267500205,0.06972254592603412
pt_residuals[67],0.1795687951031524,0.1786411466047339,0.054086453449859254,0.08949140605540597,0.12916214247652433,0.23391634780110077,0.27598905653116534
pt_residuals[68],-0.11013103522644291,-0.11168422153812924,0.05031738422835825,-0.18607269228390147,-0.16172643329442046,-0.0631470834278869,-0.02217390061871712
pt_residuals[69],0.11608393916870442,0.11941514319881016,0.04784698433306499,0.030847071508163328,0.07204569164458596,0.16436480201412923,0.1866384289895287
pt_residuals[6],0,0,0,0,0,0,0
pt_residuals[70],0.09553118441564229,0.09454945905883266,0.06105914074955927,-0.0074799982527596525,0.03239043230048919,0.16067885274571658,0.20501156822141603
pt_residuals[71],0.1645820486339147,0.16637050381490476,0.05192386831403694,0.09393834306781043,0.11316086396672503,0.22544195188774915,0.2514378240336522
pt_residuals[72],-0.09990593061086676,-0.09758867037340019,0.04827316738907734,-0.18020231257260647,-0.151993963954561,-0.0456005835898194,-0.026860953544306065
pt_residuals[73],0.08102454300266854,0.0843515390449785,0.05355515475561313,-0.0022759933727893806,0.025624402767059268,0.13556039306084264,0.16350697841663175
pt_residuals[74],-0.18614406634121836,-0.18558217424933804,0.051586466073290475,-0.2738826224008656,-0.23999368480838915,-0.1320509013492452,-0.10975365411994172
pt_residuals[75],0.005623642066650671,0.003267702798311234,0.05152347507361781,-0.07965944595339569,-0.0479812689213902,0.058624020178185667,0.08747025784413932
pt_residuals[76],-0.15499983767662254,-0.1567001346339075,0.053656991538776996,-0.2363110184921947,-0.21007631390690534,-0.09773582473440426,-0.07396947320949891
pt_residuals[77],-0.013718017408635968,-0.01151268035900535,0.0489878776793539,-0.09427725559067109,-0.06420507675633444,0.03561587867950949,0.06939126017343128
pt_residuals[78],0.031023654515297854,0.03419894900606002,0.061159286871853985,-0.06603314677977841,-0.030374055831297517,0.09253153686577495,0.12831928697047604
pt_residuals[79],0.08119281217923825,0.07930027289795008,0.05927343205133572,-0.02057858976248506,0.027184226019826674,0.14623147684605886,0.17618436968170412
pt_residuals[7],0,0,0,0,0,0,0
pt_residuals[80],-0.08542118568936533,-0.08096730300957239,0.05456535048839222,-0.17861251189543223,-0.14659348532539335,-0.030892740032505955,0.008741015167140636
pt_residuals[81],0.002391328590190709,0.0032773535274005783,0.051303827421891275,-0.0742091106995997,-0.0504731717997364,0.0544029886755378,0.09739024486490995
pt_residuals[82],0.04772365063923491,0.049079871459332236,0.050504313901540684,-0.030943603039214305,-0.005907475710746802,0.10128252549371716,0.1407694569501266
pt_residuals[83],-0.05693780826747067,-0.05966936747473178,0.040928555614613504,-0.11910664708156757,-0.09814207716048054,-0.012992897154589532,0.00847620094528955
pt_residuals[84],-0.01301567863238553,-0.009277948598535063,0.04580813575177084,-0.09341922949781846,-0.05908209490307148,0.034723422212871974,0.059456769447408825
pt_residuals[85],0.010161709466938887,0.011097579378027661,0.04897496714263093,-0.07246110868982208,-0.03666168255592082,0.06281016075513322,0.09304655369367333
pt_residuals[86],-0.13995370062022455,-0.14259974133116493,0.05041841295202922,-0.21629464774436896,-0.19171823447820097,-0.0868984723966779,-0.053347415036467664
pt_residuals[87],-0.07370316541862482,-0.07337174507865457,0.049060070072407834,-0.14738682036709122,-0.1232196333775199,-0.025028483769159764,0.015558579368615854
pt_residuals[88],-0.0965221743627917,-0.10159539523928446,0.04917947059214543,-0.16793823542540343,-0.14688917888707057,-0.04434244118273642,-0.007768344976160565
pt_residuals[89],-0.08934627091784288,-0.08911164797046059,0.04739603093514849,-0.16895621117387313,-0.138395786105745,-0.042714148177882716,-0.0067588856723320555
pt_residuals[8],0.23627566438013603,0.23543328918195627,0.05584173219976286,0.15527181684878608,0.1770500052533919,0.2922159543405486,0.33914540790582104
pt_residuals[90],0.03289654849150649,0.031782955621283776,0.04301430092813332,-0.034208045919182584,-0.010948793856314648,0.07577326083479848,0.11559405564783223
pt_residuals[91],-0.38729405245783766,-0.390569896944523,0.08018291944562153,-0.5059987367681563,-0.47165655240723975,-0.3033825881871648,-0.2702139645537409
pt_residuals[92],-0.03350462572388445,-0.023181570722090983,0.1314594633647191,-0.2579705244751556,-0.167301104664664,0.09361917154544731,0.1551388136634121
pt_residuals[93],0.07695460556810052,0.07769244793957977,0.10516605309870528,-0.09840170786469923,-0.0317052819160868,0.18163370003143614,0.2549635874678476
pt_residuals[94],0.02272432915233836,0.021898741295730828,0.09967008084558672,-0.15891118385327271,-0.06901233061503508,0.12229610927639373,0.18238271461495723
pt_residuals[95],0.04207752589215886,0.039550507238285154,0.10619122594060301,-0.14731149221099457,-0.060629276934435886,0.15972809203375873,0.2135440720492113
pt_residuals[96],0.035190422219981275,0.042603725016243765,0.10899351647484481,-0.1388003808174457,-0.0777856407811439,0.14880116930113355,0.1922732100435888
pt_residuals[97],0.10723851214410922,0.10846448709984002,0.08805242014933998,-0.03545720221513737,0.007006048707504441,0.19252419178425417,0.2358417026515092
pt_residuals[98],-0.034784638903878035,-0.028592369561720177,0.09656039578755854,-0.20565778174356933,-0.12570664807268375,0.06376745668420797,0.1153121106128911
pt_residuals[99],-0.038073365101609816,-0.03157306256599235,0.09030595055312896,-0.21087534012115347,-0.12598885815656977,0.05306402602639711,0.10557736469319579
pt_residuals[9],0.022663442403145356,0.026615867550344785,0.05820778487350081,-0.07320287026754378,-0.041476488804699584,0.07874389000702794,0.11846166824192414
pthat_init[1],0.7100827198230789,0.7248382506821914,0.1435170746935407,0.4961271446149187,0.5522952320957173,0.8682094093353456,0.9303865914456734
pthat_init[2],0.5182211790441612,0.5203277388430542,0.1341858642762008,0.28831099352392087,0.3830530464429235,0.6407815814803095,0.7159382702607162
pthat_init[3],0.5149213627187963,0.5372223835746596,0.14978959246424137,0.26509162379701606,0.3494535485395705,0.6763807276891717,0.7312454687993318
pthat_init[4],0.31386388862412634,0.3206450398556907,0.1705376784983585,0.04051402943294323,0.12485934530350203,0.49174145358283183,0.560021691774328
pthat_init[5],0.4035295404494408,0.41072605524359473,0.12987108779471498,0.19491933656741364,0.26045261182922375,0.5277818658249931,0.6292050083279999
pthat_init[6],0.5048384473676519,0.511055023287457,0.1522181015321269,0.26663618470657313,0.3527688351316175,0.6592943263300544,0.7564683405709737
pthat_init[7],0.38945035550247353,0.37587450060595395,0.13481392698555272,0.20424373726713022,0.24603105774173484,0.5446432794369117,0.6097394124075384
puhat_init[1],-0.2457723982161884,-0.21968645916456664,0.549369496822806,-1.1669954158333753,-0.7746253516511767,0.27794560162513726,0.7902499209840311
puhat_init[2],0.47109574479592764,0.44434311867185594,0.5981970895984554,-0.5434133107596383,-0.13767192196116906,1.080142806802823,1.5110738386799594
puhat_init[3],0.5629453567380587,0.5606529251913909,0.6946951211248743,-0.572372929988992,-0.17465459876268613,1.2956296157250824,1.7234019019542277
puhat_init[4],1.0852887563031133,0.9953938310053304,0.7270982082302622,-0.08558648283174705,0.38970273709187025,1.7665795317990858,2.427194886528165
puhat_init[5],-0.6805333205542144,-0.6894146645519033,0.6089738382747863,-1.6574173578556732,-1.3204995749403352,-0.057344258901028136,0.3645326099915677
tau,0.09201098217771718,0.09236888690379572,0.013345924844686075,0.07292728888139596,0.07899593300099549,0.10468448898798756,0.11410996441169267
ulc_missing,1.0266608726654574,0.9853980380540424,0.4954355547477269,0.20774400969123996,0.5494581252257441,1.4956489213574344,1.847428662714479
xi_pt[1],0.41003831031003385,0.41371490827944235,0.10333501679914694,0.23772799077192505,0.28902061698883424,0.5160421882102026,0.5649357519159185
xi_pt[2],0.5302181958915492,0.5281054681370916,0.12540625811969774,0.3372440034718845,0.4096862374976357,0.6463494656165959,0.7456688245958619
xi_pu[1],4.968065330738427,4.990223902308164,0.7024097916796935,3.956791330308317,4.238203422430734,5.646920855795091,6.025643567420468
xi_pu[2],-0.10008936979808988,-0.0733182479460408,0.701970416109224,-1.2558368999143508,-0.7274296635723946,0.6230510914793844,0.9226875191425796
