period,median,lower90,upper90,date,region
52,5.677810363856063,5.158011046668195,6.268797998583545,2010 Q3,SA
53,5.668648696075186,5.141210611930349,6.261056487660721,2010 Q4,SA
54,5.659226043572725,5.128931006949006,6.250830111775623,2011 Q1,SA
55,5.646202974458125,5.117129203924328,6.236994106858332,2011 Q2,SA
56,5.636815179310062,5.105564289200597,6.226483670948784,2011 Q3,SA
57,5.628317521374736,5.090500806643662,6.218465403779706,2011 Q4,SA
58,5.62033705908592,5.080919490191149,6.211436584996935,2012 Q1,SA
59,5.610006767143442,5.067305379151765,6.203138732775716,2012 Q2,SA
60,5.603087870056635,5.051935007489058,6.193554656936334,2012 Q3,SA
61,5.594066838179186,5.043671120141772,6.184959318422362,2012 Q4,SA
62,5.585789794046518,5.030983141655193,6.179020786250125,2013 Q1,SA
63,5.57797353737884,5.018945065112016,6.165136343644489,2013 Q2,SA
64,5.564208159803036,5.007891684083662,6.156686284161794,2013 Q3,SA
65,5.550786386228348,4.988425620427309,6.142632964516097,2013 Q4,SA
66,5.537975955117014,4.972739290799119,6.130888211500244,2014 Q1,SA
67,5.523460154105357,4.951966642291621,6.118951607204859,2014 Q2,SA
68,5.5118790167315765,4.936296301849037,6.105229113069084,2014 Q3,SA
69,5.4989451866225565,4.920205023531395,6.096028583646325,2014 Q4,SA
70,5.484342957231222,4.903581924599504,6.078994734100888,2015 Q1,SA
71,5.473189632719429,4.887664973589408,6.068966461326411,2015 Q2,SA
72,5.4604363912136415,4.873690290469283,6.056371631133033,2015 Q3,SA
73,5.445487136824734,4.861942973425674,6.04047307696608,2015 Q4,SA
74,5.432972150161223,4.851240365663096,6.019863721929273,2016 Q1,SA
75,5.420425199733884,4.8280662191372326,6.011409904039122,2016 Q2,SA
