date_qtr,expectations,import_price,unemp_gap,momentum,dummies,residuals,aena_demeaned
1997 Q4,NA,NA,NA,NA,NA,NA,NA
1998 Q1,NA,NA,NA,NA,NA,NA,NA
1998 Q2,NA,NA,NA,NA,NA,NA,NA
1998 Q3,NA,NA,NA,NA,NA,NA,NA
1998 Q4,NA,NA,NA,NA,NA,NA,NA
1999 Q1,NA,NA,NA,NA,NA,NA,NA
1999 Q2,NA,NA,NA,NA,NA,NA,NA
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
2021 Q2,0.6603244746278168,0.033519859718963596,-0.285400183582327,0.026654125313792205,0,-0.023257253556855595,0.08815897747860998
2021 Q3,0.6603244746278168,-0.006379683136687845,-0.1921513237291106,0.02557504412625631,0.46038669483173444,-0.13469631628151302,-0.013058890438496194
2021 Q4,0.6603244746278168,-0.0011986402666063472,-0.13500847339583802,0.01854889410460915,0.46038669483173444,0.014155362441950259,-0.01720831234366639
2022 Q1,0.6603244746278168,-0.09929355465981692,-0.014489907125667015,-8.052904027237488e-4,0.9798073794237651,-0.04340471873466778,0.0178616168712935
2022 Q2,0.6603244746278168,-0.07411575797495872,0.06114239219015729,0.027544466381453254,0.9798073794237651,-0.11905754301691895,-0.03564541163131475
2022 Q3,0.6603244746278168,0.014500147235975822,0.15654456029345615,0.011822170919951235,0.9798073794237651,0.04474393712958058,0.032257330369454176
2022 Q4,0.6603244746278168,0.03389361287021123,0.2264969254868691,0.012741459442294028,0.9798073794237651,-0.19007863393209146,-0.023185217918864735
2023 Q1,0.6603244746278168,0.02287676287092194,0.24678400120124783,0.0018143884851290933,0.46038669483173444,-0.22378205118881334,0.03159572917196291
2023 Q2,0.6603244746278168,0.0018331346030876494,0.26764206196877216,-0.005685016709877925,0,-0.0030010424758332155,-0.02111361201396548
2023 Q3,0.6603244746278168,0.04464934739644008,0.2544441655985351,3.534063053970044e-4,0,0.22859299199522987,0.011635614076580926
2023 Q4,0.6603244746278168,-0.004869457031869031,0.2085860371437721,-0.002137536987507988,0,0.05135277798081428,-0.013256295733026276
2024 Q1,0.6603244746278168,0.016618426145538708,0.19607898083103886,-0.010010929347143612,0,0.11641894322622015,0.02057010451652908
